business_id,name,postal_code,latitude,longitude,stars,review_count,is_open
wMJlbZt2vOTG_FV96gkRVA,Dunkin',08002,39.9374871,-75.0363126,3.5,6.0,1
RrqRin8BYGrTlJbCDwtLzA,Wawa,19104,39.9510885597,-75.1989988336,3.5,50.0,1
ewMNH7OxjqKZUHvZN5JFiw,The Salvation Army Family Store & Donation Center,85715,32.248933,-110.8494221,4.0,9.0,1
vBEeR5ioxlvzKZN_pgnZYA,Golden Spirit Alpaca Ranch,33556,28.1458808,-82.6099872,5.0,11.0,1
mmgLzBE0vjgZGY31EOrPIw,Future Fitness,08054,39.9762075,-74.8695361,2.0,35.0,0
IiPiLvUQEffLFGL9O7Z2vg,Chester County Dentistry for Children - Exton/Lionville,19341,40.0546590698,-75.6621820117,3.0,8.0,1
ivXaeYqM6NK7Pg9EDUG8lw,Spanish Trail Dental Group,85748,32.2063037,-110.7883369,2.0,25.0,0
-ujBP1Dw0j1-Ffaz97-LXQ,Lama Dog Tap Room,93101,34.4157471,-119.6884801,4.0,238.0,1
-BDSQ7COGF0tcbWJRkTIZw,Volkswagen Of North Nashville,37115,36.308867,-86.675097,2.5,45.0,1
Nolwnmtnt5QeDGlS0bsCGQ,Five Guys,T8A 4N5,53.5126210396,-113.3219998596,4.0,37.0,1
25ZRypSbZUHrPe6PFYQ2sw,Quiznos,83709,43.6048735,-116.2900126,3.5,5.0,0
IrDV880tvqNdP9RyYtu2ew,G & L Import Export,85711,32.206256,-110.8889135,4.0,20.0,1
IgNDlyLERBwFGphgcC5VDQ,Cosi,19107,39.9487514826,-75.1604487143,2.5,63.0,0
TLYSUOV-_aL33mAjH5SY9Q,Sonic Transportation & Logistics,33607,27.953914,-82.5285509,2.0,40.0,1
BIJz39GnlrVUhrWPiWGECQ,ALDI,19023,39.9091231251,-75.2841462163,3.5,14.0,1
2vAqYNN86VWXZiy2E96-TQ,Chick-fil-A,85719,32.2324455,-110.9516985,3.0,13.0,1
wUEbysNWCtMSQAio6Ktn6Q,Lucianis Pizzeria & GRILL,19034,40.138836,-75.1952339,3.0,22.0,1
QpPc51mH86xyrRmnFijpTQ,Kávé Express,37075,36.3027229388,-86.6324932185,4.5,50.0,1
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,70130,29.9543868,-90.0683629,4.0,2064.0,1
fVPPZWf5QghlCLYRYec1rg,China Sunrise Restaurant,85750,32.3088305,-110.8454971,3.5,12.0,0
wYnM2hu7l83HeRDZCr1HfQ,Axiom Properties & Development,85719,32.2641514437,-110.9462645061,1.0,9.0,1
FjtPj2oChFsqSzNt8hnbTw,Sharples Works,19380,39.9646635,-75.602043,4.0,6.0,1
nazEG-Y2LF4nL4bIIz7DKg,Clearwater Travel Resort,33759,27.962428,-82.714922,3.5,8.0,1
srXG3AiVC1HN1-W4Wza4Aw,Main Street Salon & Spa,18962,40.3440642584,-75.2745207788,3.5,10.0,1
sZyBB8wv0O1We1x40-Edug,Dunkin',33569,27.834780999,-82.3281975657,2.5,30.0,1
vuL3QCjFZ7lU5LMdUAmZ9Q,Subway,19087,40.0442635,-75.3993543,1.5,5.0,0
eFMPUHyo-XKACgJx46unaA,"Dutch Oven Bakery, Inc",19468,40.219679,-75.508814,2.5,8.0,0
kJXpZfEneOByy7WoVZEW8w,Phidelity Records,08108,39.9123803,-75.0556731,5.0,8.0,1
ArbuPK9NngFSgZ_-f6EPkg,Hands On Moving,85705,32.2425392,-110.9715663,3.5,6.0,1
3swM60bulnut1d4AZti80Q,Rockabilly Grill,85705,32.2739894,-110.9775344,3.5,37.0,1
GhBM8Aqfeeel8rW4S88iAQ,Nail Bar Nola,70130,29.9458702,-90.0704978,4.5,180.0,1
4g73Q9mMpttLwGTIuCZSxA,Go Honda,T5S 0B9,53.5444719,-113.6413167,3.0,6.0,0
4fUok5d5vgdQEb1Bzzg0rA,Olive Garden Italian Restaurant,70065,30.0200051249,-90.2493493809,3.5,115.0,1
Nqt7oPtEvmoBZRag5ASQRA,Philadelphia Skating Club and Humane Society,19003,40.008172972,-75.3014928128,3.5,6.0,1
pYscac0LOY0UTu6zuC4VAA,Midas,85706,32.1335999945,-110.9745180774,2.5,14.0,1
zKBIdA2j49REmU2bFR1mdw,BayLife Physical Therapy and Rehabilitation- St. Petersburg,33702,27.854197,-82.6474272852,5.0,9.0,1
AKFahOtdDQA7NVXZyDajCA,Trader Joe's,85712,32.2497812,-110.8909436,4.0,76.0,1
bdth7r1brx9yRU7sYwF9jQ,Nippon Tei,63011,38.596068,-90.493565,4.0,254.0,1
_d5OAxaxRPsivgYbBq7U1A,Hyatt Place Philadelphia/King of Prussia,19406,40.0944575489,-75.3974799022,3.5,62.0,1
oY6osC4Ch3PvguA7D1hh_w,Starbucks,08077,40.000157,-74.9873134,4.5,7.0,1
h-GjLWwP7A0580JTqO-Wpg,The Window Depot,85713,32.1949772399,-110.9686693634,2.5,6.0,1
Tr1K019SoddjZegRv7vy2w,James Brown Hair,19106,39.944743,-75.160428,4.0,21.0,0
g7GCbnZC_HKO0ybNt7NXBw,Popeyes Louisiana Kitchen,37214,36.202427,-86.692898,1.0,6.0,1
woVWLiVcJoC-KkUv4WlkGw,Roll A Guard,33773,27.8877925,-82.7213744,4.0,5.0,1
T4RZpKY2xQkWlP-_bGpLCQ,Willie's Shoe Repair,63110,38.6168931,-90.2611424,3.0,5.0,1
g6VqerF6K0MeiSODAK5PBA,MH Pomander's Bridal,46220,39.850895,-86.1393779,3.5,5.0,0
iIJDIIUVmcvFUZrgnj983g,Sierra Car Wash,89502,39.4780893,-119.7649205,3.0,109.0,1
ChrCGMx2MHhDYgZFuVhHWA,Salon Mosaic,89511,39.4657110269,-119.7798574532,4.0,6.0,1
a4BzM4nqUzJRqszzEV1fJQ,Italian Style! Italian Restaurant,37067,35.9173052,-86.8296648,3.5,5.0,0
GpN4ZVRZaU2jaixGjqCCXQ,CJ's Tire & Automotive,19341,40.0548501663,-75.6648682058,2.0,14.0,1
5cz1XbgalpQ89gsNQwneVQ,Portofino's Italian Kitchen,33615,27.9955961525,-82.5828616138,4.0,59.0,0
IYMvwRM6WR4C0WC1A8em3A,Fred Beans Nissan of Doylestown,18902,40.3331505,-75.1375955,2.5,26.0,1
SvcWlFeXbSNkENnZfWYgEQ,willow + june hair,19128,40.0357941,-75.218028,5.0,24.0,1
7zfO3VB6wEqDnk0_U16uBg,Maximum Grow Gardening,46219,39.771262889,-86.0611667244,4.0,5.0,1
OCrqJ_5eS517_2QIYqCmDQ,Contemporary Automotive,70001,29.9757236,-90.1555333,5.0,11.0,1
9yl6MnXqbzIh0NH2wNreFw,Lincoln Tactical,33616,27.8832644164,-82.5065423958,2.5,14.0,0
iNMdSi5bmvGSGeRQiUW4dw,Wendy's,85714,32.1637404,-110.9167218,2.5,14.0,1
0QmgzzPVNHeNL76B8rwTKA,Beneficial Bank,19103,39.9511539,-75.1673349,2.5,5.0,0
ByDCN9n5mwHP9LQqUx-1pw,Largo Police Department,33770,27.9201938271,-82.7763634482,2.5,7.0,1
TwIouh_gbW9TCSK3PhuPrg,T J Maxx,37067,35.948462,-86.823777,3.0,28.0,1
sDOxVq8gQBpHFYtoxwoLWw,Plume Salon,19125,39.9691898,-75.1340384,4.5,138.0,1
